,Tree Name,Girth (m),Height (m)
899,KHAJRI,1.02,10.00
900,KHAJRI,0.65,6.00
901,KHAJRI,2.86,10.00
902,KHAJRI,0.91,6.00
903,KHAJRI,0.82,6.00
904,KHAJRI,1.36,6.00
905,KHAJRI,0.92,10.00
906,KHAJRI,0.84,8.00
907,KHAJRI,0.59,6.00
908,KHAJRI,0.84,8.00
909,KHAJRI,0.62,6.00
910,KHAJRI,1.08,10.00
911,KHAJRI,0.82,8.00
912,KHAJRI,0.62,6.00
913,KHAJRI,0.82,6.00
914,KHAJRI,1.02,6.00
915,KHAJRI,1.04,6.00
916,KHAJRI,0.94,6.00
917,KHAJRI,0.52,5.00
918,KHAJRI,1.20,10.00
919,KHAJRI,1.22,10.00
920,KHAJRI,1.53,10.00
921,KHAJRI,1.12,10.00
922,KHAJRI,1.24,10.00
923,KHAJRI,0.96,6.00
924,KHAJRI,1.36,8.00
925,KHAJRI,0.82,6.00
926,KHAJRI,1.34,10.00
927,KHAJRI,0.68,4.00
928,KHAJRI,3.09,10.00
929,KHAJRI,0.82,6.00
930,KHAJRI,1.22,10.00
931,KHAJRI,1.68,10.00
932,KHAJRI,2.09,10.00
933,KHAJRI,0.76,6.00
934,KHAJRI,0.86,6.00
935,KHAJRI,0.72,6.00
936,KHAJRI,2.40,10.00
937,KHAJRI,0.89,10.00
938,KHAJRI,2.34,10.00
939,KHAJRI,2.15,10.00
940,KHAJRI,0.98,8.00
941,KHAJRI,1.02,8.00
942,KHAJRI,1.12,8.00
943,KHAJRI,0.83,8.00
944,KHAJRI,1.82,8.00
945,KHAJRI,1.45,10.00
946,KHAJRI,1.82,10.00
947,KHAJRI,1.68,10.00
948,KHAJRI,0.68,6.00
949,KHAJRI,0.98,6.00
950,KHAJRI,1.02,10.00
951,KHAJRI,0.62,10.00
952,KHAJRI,1.26,12.00
953,KHAJRI,1.48,12.00
954,KHAJRI,2.02,9.00
955,KHAJRI,2.04,10.00
956,KHAJRI,0.81,10.00
957,KHAJRI,0.82,10.00
958,KHAJRI,0.59,10.00
959,KHAJRI,0.96,10.00
960,KHAJRI,0.38,6.00
961,KHAJRI,0.51,6.00
962,KHAJRI,0.98,6.00
963,KHAJRI,0.72,5.00
964,KHAJRI,2.96,8.00
965,KHAJRI,1.46,10.00
966,KHAJRI,2.45,10.00
967,KHAJRI,3.05,10.00
968,KHAJRI,0.98,10.00
969,KHAJRI,1.24,10.00
970,KHAJRI,0.96,6.00
971,KHAJRI,1.86,10.00
972,KHAJRI,1.26,8.00
973,KHAJRI,0.74,8.00
974,KHAJRI,0.94,10.00
975,KHAJRI,1.28,10.00
976,KHAJRI,1.94,10.00
977,KHAJRI,1.12,10.00
978,KHAJRI,0.68,4.00
979,KHAJRI,1.46,8.00
980,KHAJRI,0.92,6.00
981,KHAJRI,1.81,6.00
982,KHAJRI,1.46,8.00
983,KHAJRI,1.56,8.00
984,KHAJRI,0.84,8.00
985,KHAJRI,1.12,8.00
986,KHAJRI,1.02,8.00
987,KHAJRI,0.82,8.00
988,KHAJRI,0.92,8.00
989,KHAJRI,1.48,10.00
990,KHAJRI,1.12,8.00
991,KHAJRI,0.78,8.00
992,KHAJRI,0.89,8.00
993,KHAJRI,0.52,8.00
994,KHAJRI,1.83,8.00
995,KHAJRI,1.59,6.00
996,KHAJRI,0.62,6.00
997,KHAJRI,0.75,6.00
998,KHAJRI,0.82,6.00
999,KHAJRI,1.42,6.00
1000,KHAJRI,0.62,6.00
1001,KHAJRI,0.84,6.00
1002,KHAJRI,0.98,6.00
1003,KHAJRI,0.62,6.00
1004,KHAJRI,0.90,4.00
1005,KHAJRI,0.70,5.00
1006,KHAJRI,0.65,4.00
1007,KHAJRI,0.92,4.00
1008,KHAJRI,0.65,4.00
1009,KHAJRI,0.72,4.00
1010,KHAJRI,0.45,4.00
1011,KHAJRI,0.35,3.00
1012,KHAJRI,0.32,3.00
1013,KHAJRI,0.75,4.00
1014,KHAJRI,0.56,5.00
1015,KHAJRI,0.66,5.00
1016,KHAJRI,0.66,5.00
1017,KHAJRI,0.45,5.00
1018,KHAJRI,0.68,5.00
1019,KHAJRI,0.44,5.00
1020,KHAJRI,0.45,5.00
1021,KHAJRI,0.48,5.00
1022,KHAJRI,0.48,5.00
1023,KHAJRI,1.02,8.00
1024,KHAJRI,0.36,3.00
1025,KHAJRI,0.76,9.00
1026,KHAJRI,0.91,5.00
1027,KHAJRI,0.64,5.00
1028,KHAJRI,0.36,8.00
1029,KHAJRI,1.12,5.00
1030,KHAJRI,1.02,5.00
1031,KHAJRI,0.36,5.00
1032,KHAJRI,0.38,5.00
1033,KHAJRI,1.02,5.00
1034,KHAJRI,0.46,5.00
1035,KHAJRI,0.68,5.00
1036,KHAJRI,0.48,5.00
1037,KHAJRI,1.03,5.00
1038,KHAJRI,0.36,5.00
1039,KHAJRI,0.65,6.00
1040,KHAJRI,0.65,5.00
1041,KHAJRI,0.68,5.00
1042,KHAJRI,0.75,5.00
1043,KHAJRI,1.02,5.00
1044,KHAJRI,1.52,5.00
1045,KHAJRI,0.48,5.00
1046,KHAJRI,0.56,5.00
1047,KHAJRI,0.66,8.00
1048,KHAJRI,0.48,5.00
1049,KHAJRI,0.48,5.00
1050,KHAJRI,0.86,5.00
1051,KHAJRI,0.76,5.00
1052,KHAJRI,0.36,5.00
1053,KHAJRI,0.45,5.00
1054,KHAJRI,0.47,5.00
1055,KHAJRI,0.46,5.00
1056,KHAJRI,1.02,5.00
1057,KHAJRI,1.03,8.00
1058,KHAJRI,0.65,3.00
1059,KHAJRI,0.45,9.00
1060,KHAJRI,0.35,5.00
1061,KHAJRI,0.32,5.00
1062,KHAJRI,0.45,5.00
1063,KHAJRI,0.47,5.00
1064,KHAJRI,1.02,5.00
1065,KHAJRI,1.03,7.00
1066,KHAJRI,0.65,7.00
1067,KHAJRI,0.45,5.00
1068,KHAJRI,0.47,5.00
1069,KHAJRI,0.46,5.00
1070,KHAJRI,0.72,5.00
1071,KHAJRI,0.35,5.00
1072,KHAJRI,1.02,5.00
1073,KHAJRI,1.03,5.00
1074,KHAJRI,0.47,5.00
1075,KHAJRI,1.52,5.00
1076,KHAJRI,1.02,5.00
1077,KHAJRI,0.92,5.00
1078,KHAJRI,0.46,5.00
1079,KHAJRI,2.03,5.00
1080,KHAJRI,0.32,5.00
1081,KHAJRI,0.36,5.00
1082,KHAJRI,0.45,5.00
1083,KHAJRI,0.47,5.00
1084,KHAJRI,0.36,5.00
1085,KHAJRI,0.42,5.00
1086,KHAJRI,0.46,5.00
1087,KHAJRI,0.61,5.00
1088,KHAJRI,0.38,6.00
1089,KHAJRI,0.68,6.00
1090,KHAJRI,0.48,6.00
1091,KHAJRI,0.45,6.00
1092,KHAJRI,0.65,6.00
1093,KHAJRI,0.46,6.00
1094,KHAJRI,0.48,6.00
1095,KHAJRI,0.43,6.00
1096,KHAJRI,0.48,6.00
1097,KHAJRI,0.48,6.00
1098,KHAJRI,0.98,6.00
1099,KHAJRI,0.48,6.00
1100,KHAJRI,0.92,6.00
1101,KHAJRI,2.31,8.00
1102,KHAJRI,0.98,6.00
1103,KHAJRI,0.48,6.00
1104,KHAJRI,0.92,6.00
1105,KHAJRI,0.65,6.00
1106,KHAJRI,1.01,3.00
1107,KHAJRI,0.41,2.00
1108,KHAJRI,1.02,5.00
1109,KHAJRI,0.91,3.00
1110,KHAJRI,0.61,3.00
1111,KHAJRI,0.99,4.50
1112,KHAJRI,0.59,3.00
1113,KHAJRI,0.61,3.00
1114,KHAJRI,1.00,4.00
1115,KHAJRI,1.02,3.00
1116,KHAJRI,0.51,3.00
1117,KHAJRI,1.01,3.00
1118,KHAJRI,0.41,3.00
1119,KHAJRI,0.51,3.00
1120,KHAJRI,1.01,4.00
1121,KHAJRI,1.00,3.00
1122,KHAJRI,0.40,4.00
1123,KHAJRI,0.41,2.00
1124,KHAJRI,1.02,4.00
1125,KHAJRI,0.91,4.00
1126,KHAJRI,0.92,4.00
1127,KHAJRI,1.03,4.00
1128,KHAJRI,0.92,4.00
1129,KHAJRI,1.03,4.00
1130,KHAJRI,1.01,4.00
1131,KHAJRI,0.30,2.00
1132,KHAJRI,0.31,3.00
1133,KHAJRI,0.40,3.00
1134,KHAJRI,0.62,3.00
1135,KHAJRI,0.91,4.00
1136,KHAJRI,0.61,3.00
1137,KHAJRI,1.03,4.00
1138,KHAJRI,1.01,4.00
1139,KHAJRI,0.93,3.00
1140,KHAJRI,1.04,4.00
1141,KHAJRI,0.59,3.00
1142,KHAJRI,0.76,4.00
1143,KHAJRI,0.81,4.00
1144,KHAJRI,0.58,4.00
1145,KHAJRI,0.61,4.00
1146,KHAJRI,0.81,4.00
1147,KHAJRI,0.99,4.00
1148,KHAJRI,0.92,4.00
1149,KHAJRI,0.89,4.00
1150,KHAJRI,0.58,4.00
1151,KHAJRI,1.04,4.00
1152,KHAJRI,1.01,4.00
1153,KHAJRI,1.12,4.00
1154,KHAJRI,1.00,4.00
1155,KHAJRI,1.81,4.00
1156,KHAJRI,0.89,3.00
1157,KHAJRI,1.01,3.00
1158,KHAJRI,1.51,3.00
1159,KHAJRI,0.81,3.00
1160,KHAJRI,0.49,3.00
1161,KHAJRI,0.51,3.00
1162,KHAJRI,0.50,3.00
1163,KHAJRI,0.99,3.00
1164,KHAJRI,0.51,3.00
1165,KHAJRI,0.52,3.00
1166,KHAJRI,0.62,3.00
1167,KHAJRI,0.41,3.00
1168,KHAJRI,0.58,3.00
1169,KHAJRI,0.52,3.00
1170,KHAJRI,0.63,3.00
1171,KHAJRI,0.61,3.00
1172,KHAJRI,0.82,3.00
1173,KHAJRI,0.71,3.00
1174,KHAJRI,1.03,3.00
1175,KHAJRI,0.61,3.00
1176,KHAJRI,0.57,3.00
1177,KHAJRI,1.51,3.00
1178,KHAJRI,0.69,3.00
1179,KHAJRI,0.81,4.00
1180,KHAJRI,0.41,3.00
1181,KHAJRI,1.01,3.00
1182,KHAJRI,1.00,4.00
1183,KHAJRI,1.03,4.00
1184,KHAJRI,1.01,4.00
1185,KHAJRI,0.71,4.00
1186,KHAJRI,1.41,4.00
1187,KHAJRI,0.81,4.00
1188,KHAJRI,0.61,3.00
1189,KHAJRI,0.83,4.00
1190,KHAJRI,0.72,4.00
1191,KHAJRI,0.61,3.00
1192,KHAJRI,0.82,4.00
1193,KHAJRI,0.81,3.00
1194,KHAJRI,0.49,3.00
1195,KHAJRI,0.50,3.00
1196,KHAJRI,0.51,3.00
1197,KHAJRI,1.03,4.00
1198,KHAJRI,0.82,4.00
1199,KHAJRI,0.51,2.00
1200,KHAJRI,1.81,4.00
1201,KHAJRI,1.23,4.00
1202,KHAJRI,0.91,4.00
1203,KHAJRI,0.52,3.00
1204,KHAJRI,0.83,4.00
1205,KHAJRI,0.81,4.00
1206,KHAJRI,1.61,4.00
1207,KHAJRI,0.80,4.00
1208,KHAJRI,0.79,4.00
1209,KHAJRI,0.49,4.00
1210,KHAJRI,0.69,4.00
1211,KHAJRI,0.51,4.00
1212,KHAJRI,0.54,3.00
1213,KHAJRI,0.53,4.00
1214,KHAJRI,1.04,4.00
1215,KHAJRI,1.41,4.00
1216,KHAJRI,0.92,5.00
1217,KHAJRI,1.03,5.00
1218,KHAJRI,0.89,5.00
1219,KHAJRI,1.12,5.00
1220,KHAJRI,0.90,5.00
1221,KHAJRI,0.91,5.00
1222,KHAJRI,0.60,4.00
1223,KHAJRI,0.69,4.00
1224,KHAJRI,1.02,5.00
1225,KHAJRI,1.12,5.00
1226,KHAJRI,0.49,3.00
1227,KHAJRI,0.39,3.00
1228,KHAJRI,0.92,3.00
1229,KHAJRI,0.91,3.00
1230,KHAJRI,0.71,3.00
1231,KHAJRI,0.41,3.00
1232,KHAJRI,0.80,3.00
1233,KHAJRI,1.01,3.00
1234,KHAJRI,0.33,3.00
1235,KHAJRI,0.53,3.00
1236,KHAJRI,1.52,4.00
1237,KHAJRI,1.61,2.00
1238,KHAJRI,1.50,4.00
1239,KHAJRI,1.11,3.00
1240,KHAJRI,1.91,5.00
1241,KHAJRI,1.42,3.00
1242,KHAJRI,0.31,3.00
1243,KHAJRI,0.50,3.00
1244,KHAJRI,1.03,4.00
1245,KHAJRI,1.11,4.00
1246,KHAJRI,0.30,2.00
1247,KHAJRI,0.42,2.00
1248,KHAJRI,1.02,4.00
1249,KHAJRI,0.91,1.00
1250,KHAJRI,1.01,4.00
1251,KHAJRI,1.02,4.00
1252,KHAJRI,1.49,4.00
1253,KHAJRI,1.61,4.00
1254,KHAJRI,1.68,4.00
1255,KHAJRI,0.80,4.00
1256,KHAJRI,1.59,4.00
1257,KHAJRI,0.78,4.00
1258,KHAJRI,1.03,5.00
1259,KHAJRI,1.00,4.00
1260,KHAJRI,0.91,3.00
1261,KHAJRI,0.86,3.00
1262,KHAJRI,1.03,4.00
1263,KHAJRI,1.01,4.00
1264,KHAJRI,1.04,4.00
1265,KHAJRI,0.83,3.00
1266,KHAJRI,0.59,3.00
1267,KHAJRI,1.03,3.00
1268,KHAJRI,1.13,5.00
1269,KHAJRI,0.48,3.00
1270,KHAJRI,0.49,3.00
1271,KHAJRI,0.50,3.00
1272,KHAJRI,0.50,3.00
1273,KHAJRI,0.60,3.00
1274,KHAJRI,1.51,4.00
1275,KHAJRI,2.01,4.00
1276,KHAJRI,0.38,3.00
1277,KHAJRI,2.03,4.00
1278,KHAJRI,0.98,3.00
1279,KHAJRI,0.98,3.00
1280,KHAJRI,1.42,7.00
1281,KHAJRI,1.24,7.00
1282,KHAJRI,0.82,5.00
1283,KHAJRI,2.05,7.00
1284,KHAJRI,0.62,5.00
1285,KHAJRI,2.78,8.00
1286,KHAJRI,1.82,4.00
1287,KHAJRI,0.96,6.00
1288,KHAJRI,0.92,6.00
1289,KHAJRI,1.21,6.00
1290,KHAJRI,0.96,4.00
1291,KHAJRI,0.80,6.00
1292,KHAJRI,1.24,7.00
1293,KHAJRI,0.88,4.00
1294,KHAJRI,0.82,4.00
1295,KHAJRI,0.54,4.00
1296,KHAJRI,0.96,4.00
1297,KHAJRI,1.98,6.00
1298,KHAJRI,3.34,9.00
1299,KHAJRI,1.59,7.00
1300,KHAJRI,2.38,7.00
1301,KHAJRI,0.42,6.00
1302,KHAJRI,1.51,7.00
1303,KHAJRI,1.42,6.00
1304,KHAJRI,0.90,6.00
1305,KHAJRI,0.82,3.00
1306,KHAJRI,1.21,3.00
1307,KHAJRI,0.96,3.00
1308,KHAJRI,0.52,5.00
1309,KHAJRI,0.54,6.00
1310,KHAJRI,0.48,4.00
1311,KHAJRI,0.32,4.00
1312,KHAJRI,1.32,6.00
1313,KHAJRI,0.58,5.00
1314,KHAJRI,0.68,5.00
1315,KHAJRI,1.13,7.00
1316,KHAJRI,1.18,6.00
1317,KHAJRI,1.48,4.00
1318,KHAJRI,1.24,6.00
1319,KHAJRI,1.08,7.00
1320,KHAJRI,2.25,7.00
1321,KHAJRI,1.35,7.00
1322,KHAJRI,1.02,7.00
1323,KHAJRI,0.92,5.00
1324,KHAJRI,0.50,4.00
1325,KHAJRI,0.88,6.00
1326,KHAJRI,1.02,6.00
1327,KHAJRI,1.04,6.00
1328,KHAJRI,0.88,6.00
1329,KHAJRI,1.38,6.00
1330,KHAJRI,1.04,6.00
1331,KHAJRI,1.44,6.00
1332,KHAJRI,2.34,8.00
1333,KHAJRI,3.34,9.00
1334,KHAJRI,2.14,7.00
1335,KHAJRI,1.13,7.00
1336,KHAJRI,0.96,6.00
1337,KHAJRI,0.92,6.00
1338,KHAJRI,0.78,6.00
1339,KHAJRI,0.92,6.00
1340,KHAJRI,0.96,6.00
1341,KHAJRI,0.86,5.00
1342,KHAJRI,0.74,3.00
1343,KHAJRI,0.64,3.00
1344,KHAJRI,1.12,9.00
1345,KHAJRI,2.45,12.00
1346,KHAJRI,1.98,9.00
1347,KHAJRI,1.28,8.00
1348,KHAJRI,1.46,4.00
1349,KHAJRI,0.35,3.00
1350,KHAJRI,0.94,5.00
1351,KHAJRI,1.02,6.00
1352,KHAJRI,0.90,6.00
1353,KHAJRI,0.65,4.00
1354,KHAJRI,0.71,4.00
1355,KHAJRI,0.36,4.00
1356,KHAJRI,0.90,4.00
1357,KHAJRI,0.65,4.00
1358,KHAJRI,0.45,4.00
1359,KHAJRI,0.10,4.00
1360,KHAJRI,0.35,4.00
1361,KHAJRI,0.35,4.00
1362,KHAJRI,2.00,6.00
1363,KHAJRI,0.65,4.00
1364,KHAJRI,0.65,4.00
1365,KHAJRI,0.45,4.00
1366,KHAJRI,0.65,4.00
1367,KHAJRI,0.65,4.00
1368,KHAJRI,0.65,4.00
1369,KHAJRI,0.64,4.00
1370,KHAJRI,0.46,4.00
1371,KHAJRI,0.48,4.00
1372,KHAJRI,0.62,4.00
1373,KHAJRI,0.49,4.00
1374,KHAJRI,0.92,4.00
1375,KHAJRI,0.95,4.00
1376,KHAJRI,0.65,4.00
1377,KHAJRI,0.64,4.00
1378,KHAJRI,0.68,4.00
1379,KHAJRI,1.04,6.00
1380,KHAJRI,1.02,6.00
1381,KHAJRI,0.66,5.00
1382,KHAJRI,0.45,4.00
1383,KHAJRI,0.71,5.00
1384,KHAJRI,1.03,7.00
1385,KHAJRI,0.63,5.00
1386,KHAJRI,1.56,8.00
1387,KHAJRI,1.04,5.00
1388,KHAJRI,0.92,5.00
1389,KHAJRI,0.64,5.00
1390,KHAJRI,0.92,5.00
1391,KHAJRI,0.63,5.00
1392,KHAJRI,0.68,4.00
1393,KHAJRI,1.03,7.00
1394,KHAJRI,0.66,4.00
1395,KHAJRI,1.06,4.00
1396,KHAJRI,1.02,4.00
1397,KHAJRI,0.36,4.00
1398,KHAJRI,0.98,6.00
1399,KHAJRI,1.06,6.00
1400,KHAJRI,0.92,6.00
1401,KHAJRI,1.02,6.00
1402,KHAJRI,0.96,6.00
1403,KHAJRI,0.92,5.00
1404,KHAJRI,0.48,5.00
1405,KHAJRI,0.56,5.00
1406,KHAJRI,0.46,5.00
1407,KHAJRI,0.43,5.00
1408,KHAJRI,0.42,5.00
1409,KHAJRI,1.02,7.00
1410,KHAJRI,0.65,5.00
1411,KHAJRI,0.76,5.00
1412,KHAJRI,0.62,5.00
1413,KHAJRI,0.46,5.00
1414,KHAJRI,0.55,5.00
1415,KHAJRI,1.35,6.00
1416,KHAJRI,1.12,6.00
1417,KHAJRI,0.96,6.00
1418,KHAJRI,0.92,6.00
1419,KHAJRI,1.25,6.00
1420,KHAJRI,1.28,6.00
1421,KHAJRI,1.05,5.00
1422,KHAJRI,0.34,3.00
1423,KHAJRI,0.32,3.00
1424,KHAJRI,0.32,3.00
1425,KHAJRI,0.45,3.00
1426,KHAJRI,0.48,3.00
1427,KHAJRI,0.46,3.00
1428,KHAJRI,0.60,3.00
1429,KHAJRI,0.75,4.00
1430,KHAJRI,1.04,5.00
1431,KHAJRI,1.14,5.00
1432,KHAJRI,0.91,5.00
1433,KHAJRI,0.84,4.00
1434,KHAJRI,0.94,5.00
1435,KHAJRI,0.42,4.00
1436,KHAJRI,1.02,4.00
1437,KHAJRI,1.56,8.00
1438,KHAJRI,1.62,8.00
1439,KHAJRI,1.22,8.00
1440,KHAJRI,0.92,5.00
1441,KHAJRI,1.03,8.00
1442,KHAJRI,1.02,6.00
1443,KHAJRI,1.86,6.00
1444,KHAJRI,0.36,4.00
1445,KHAJRI,0.42,4.00
1446,KHAJRI,1.02,5.00
1447,KHAJRI,1.23,4.00
1448,KHAJRI,0.86,4.00
1449,KHAJRI,1.42,5.00
1450,KHAJRI,0.92,4.00
1451,KHAJRI,0.75,4.00
1452,KHAJRI,0.52,4.00
1453,KHAJRI,0.88,4.00
1454,KHAJRI,0.96,4.00
1455,KHAJRI,1.32,6.00
1456,KHAJRI,1.02,6.00
1457,KHAJRI,1.05,5.00
1458,KHAJRI,1.26,5.00
1459,KHAJRI,0.48,4.00
1460,Koti,1.40,8.50
1461,LEMON TREE,0.10,2.00
1462,LEMON TREE,0.10,2.00
1463,LIPTAS,1.02,10.00
1464,LIPTAS,1.08,10.00
1465,LIPTAS,1.03,10.00
1466,LIPTAS,0.82,10.00
1467,LIPTAS,0.66,4.00
1468,LIPTAS,1.02,6.00
1469,LIPTAS,0.68,5.00
1470,LIPTAS,1.01,15.00
1471,LIPTAS,1.05,15.00
1472,LIPTAS,1.09,15.00
1473,LIPTAS,1.85,15.00
1474,LIPTAS,1.76,15.00
1475,LIPTAS,0.69,15.00
1476,LIPTAS,1.02,15.00
1477,LIPTAS,1.86,15.00
1478,LIPTAS,1.65,15.00
1479,LIPTAS,1.65,15.00
1480,LIPTAS,1.69,15.00
1481,LIPTAS,1.70,15.00
1482,LIPTAS,1.72,15.00
1483,LIPTAS,1.74,15.00
1484,LIPTAS,1.06,15.00
1485,LIPTAS,0.98,15.00
1486,LIPTAS,0.96,15.00
1487,LIPTAS,0.94,15.00
1488,LIPTAS,0.71,4.00
1489,LIPTAS,0.65,4.00
1490,MAHUA,0.72,15.00
1491,MAHUA,2.12,15.00
1492,MAHUA,1.23,13.00
1493,MAHUA,1.25,12.00
1494,MAHUA,1.26,12.00
1495,MAHUA,1.12,12.00
1496,MAHUA,0.65,10.00
1497,MAHUA,2.03,15.00
1498,MAHUA,0.88,10.00
1499,MAHUA,0.62,10.00
1500,MAHUA,0.84,10.00
1501,MAHUA,2.52,10.00
1502,MAHUA,1.52,12.00
1503,MAHUA,1.12,12.00
1504,MAHUA,0.92,12.00
1505,MAHUA,1.56,12.00
1506,MAHUA,1.56,13.00
1507,MAHUA,0.35,10.00
1508,MAHUA,1.52,15.00
1509,MAHUA,2.02,15.00
1510,MAHUA,2.12,15.00
1511,MAHUA,1.52,15.00
1512,MANGO,0.95,5.00
1513,MANGO,0.94,15.00
1514,MANGO,0.82,15.00
1515,MANGO,1.54,8.00
1516,MANGO,1.01,10.00
1517,MANGO,1.02,8.00
1518,MANGO,0.97,8.00
1519,MANGO,0.75,7.00
1520,MANGO,1.01,10.00
1521,MANGO,0.90,10.00
1522,MANGO,2.02,10.00
1523,MANGO,1.02,6.00
1524,MANGO,1.23,6.00
1525,MANGO,0.67,6.00
1526,MANGO,0.85,6.00
1527,MANGO,0.56,6.00
1528,MANGO,0.69,6.00
1529,MANGO,0.52,6.00
1530,MANGO,0.56,6.00
1531,MANGO,0.78,6.00
1532,MANGO,0.92,6.00
1533,MANGO,0.22,4.00
1534,MANGO,0.48,6.00
1535,MANGO,0.52,6.00
1536,MANGO,0.15,2.00
1537,MANGO,0.15,2.00
1538,MANGO,0.15,2.00
1539,MANGO,0.15,2.00
1540,MANGO,0.15,2.00
1541,MANGO,1.42,6.00
1542,MANGO,2.89,6.00
1543,MANGO,0.54,6.00
1544,MANGO,0.44,6.00
1545,MANGO,0.42,6.00
1546,MANGO,0.82,6.00
1547,MANGO,0.66,6.00
1548,MANGO,1.01,6.00
1549,MANGO,0.82,6.00
1550,MANGO,0.84,6.00
1551,MANGO,1.24,6.00
1552,MANGO,0.72,6.00
1553,MANGO,0.85,6.00
1554,MANGO,0.96,6.00
1555,MANGO,0.66,6.00
1556,MANGO,0.82,6.00
1557,MANGO,0.78,6.00
1558,MANGO,1.02,6.00
1559,MANGO,1.45,6.00
1560,MANGO,1.34,6.00
1561,MANGO,0.81,6.00
1562,MANGO,1.24,6.00
1563,MANGO,0.96,6.00
1564,MANGO,1.52,6.00
1565,MANGO,1.52,6.00
1566,MANGO,0.78,6.00
1567,MANGO,0.78,6.00
1568,MANGO,0.62,6.00
1569,MANGO,0.62,6.00
1570,MANGO,0.98,6.00
1571,MANGO,0.98,6.00
1572,MANGO,0.98,6.00
1573,MANGO,0.98,6.00
1574,MANGO,0.86,6.00
1575,MANGO,0.86,6.00
1576,MANGO,0.86,6.00
1577,MANGO,0.86,6.00
1578,MANGO,0.86,6.00
1579,MANGO,0.62,6.00
1580,MANGO,0.62,6.00
1581,MANGO,0.62,6.00
1582,MANGO,0.81,6.00
1583,MANGO,0.96,6.00
1584,MANGO,0.86,6.00
1585,MANGO,0.86,6.00
1586,MANGO,0.86,6.00
1587,MANGO,0.92,6.00
1588,MANGO,0.86,6.00
1589,MANGO,0.64,4.00
1590,MANGO,0.72,4.00
1591,MANGO,0.81,4.00
1592,MANGO,0.52,5.00
1593,MANGO,1.02,5.00
1594,MANGO,0.35,4.00
1595,MANGO,0.52,3.00
1596,MANGO,0.48,3.00
1597,MANGO,1.52,3.00
1598,MANGO,0.72,4.00
1599,MANGO,1.54,6.00
1600,MANGO,0.08,2.00
1601,MANGO,0.08,2.00
1602,MANGO,0.08,2.00
1603,MANGO,0.08,2.00
1604,MANGO,0.08,2.00
1605,MANGO,0.08,2.00
1606,MANGO,0.08,2.00
1607,MANGO,1.82,6.00
1608,MANGO,1.93,8.00
1609,MANGO,0.92,8.00
1610,MANGO,0.65,5.00
1611,MANGO,0.75,6.00
1612,MANGO,0.46,4.00
1613,MANGO,1.12,12.00
1614,MANGO,0.44,6.00
1615,MANGO,0.64,7.00
1616,MANGO,1.02,5.00
1617,MANGO,0.46,5.00
1618,MANGO,0.75,6.00
1619,MANGO,0.45,5.00
1620,MANGO,0.36,5.00
1621,MANGO,0.45,5.00
1622,MANGO,0.47,5.00
1623,MANGO,0.45,5.00
1624,MANGO,0.65,5.00
1625,MANGO,0.75,6.00
1626,MANGO,0.76,6.00
1627,MANGO,0.65,6.00
1628,MANGO,0.75,6.00
1629,MANGO,0.76,6.00
1630,MANGO,1.50,10.00
1631,MANGO,0.65,6.00
1632,MANGO,0.65,6.00
1633,MANGO,0.76,6.00
1634,MANGO,0.75,6.00
1635,MANGO,0.78,6.00
1636,MANGO,0.65,6.00
1637,MANGO,0.45,4.00
1638,MANGO,0.65,4.00
1639,MANGO,0.64,4.00
1640,MANGO,0.78,4.00
1641,MANGO,0.85,4.00
1642,MANGO,0.75,4.00
1643,MANGO,0.65,4.00
1644,MANGO,0.45,4.00
1645,MANGO,0.45,4.00
1646,MANGO,0.48,4.00
1647,MANGO,0.75,4.00
1648,MANGO,0.75,4.00
1649,MANGO,0.45,4.00
1650,MANGO,0.65,5.00
1651,MANGO,0.67,5.00
1652,MANGO,1.03,5.00
1653,MANGO,0.45,6.00
1654,MANGO,0.65,6.00
1655,MANGO,0.75,6.00
1656,MANGO,1.50,6.00
1657,MANGO,2.03,6.00
1658,MANGO,2.01,6.00
1659,MANGO,2.04,6.00
1660,MANGO,0.78,6.00
1661,MANGO,0.90,7.00
1662,MANGO,1.50,7.00
1663,MANGO,1.02,7.00
1664,MANGO,0.48,5.00
1665,MANGO,0.45,5.00
1666,MANGO,0.65,6.00
1667,MANGO,0.45,5.00
1668,MANGO,1.01,8.00
1669,MANGO,0.45,6.00
1670,MANGO,0.65,5.00
1671,MANGO,0.67,5.00
1672,MANGO,0.68,5.00
1673,MANGO,0.64,5.00
1674,MANGO,0.68,5.00
1675,MANGO,0.65,5.00
1676,MANGO,0.90,5.00
1677,MANGO,1.05,5.00
1678,MANGO,0.36,5.00
1679,MANGO,0.74,5.00
1680,MANGO,0.45,5.00
1681,MANGO,0.36,5.00
1682,MANGO,0.38,5.00
1683,MANGO,0.98,5.00
1684,MANGO,0.95,5.00
1685,MANGO,0.65,5.00
1686,MANGO,1.05,5.00
1687,MANGO,0.90,5.00
1688,MANGO,1.03,5.00
1689,MANGO,0.38,5.00
1690,MANGO,0.35,5.00
1691,MANGO,0.37,5.00
1692,MANGO,0.65,5.00
1693,MANGO,0.75,5.00
1694,MANGO,0.45,5.00
1695,MANGO,0.48,5.00
1696,MANGO,0.75,5.00
1697,MANGO,0.85,5.00
1698,MANGO,1.50,5.00
1699,MANGO,0.65,5.00
1700,MANGO,1.50,5.00
1701,MANGO,1.03,5.00
1702,MANGO,0.56,5.00
